realSum,room_type,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,dist
274.84341404132,Entire home/apt,6,TRUE,10,97,6.42425384751509
212.2090305693185,Entire home/apt,2,FALSE,9,92,5.8742770139302
231.84070300084133,Private room,2,FALSE,10,97,5.8781187782961775
127.60587080489856,Private room,2,FALSE,9,94,5.832918532402062
185.5660465551089,Private room,2,TRUE,10,99,5.644559877737239
232.0744133869309,Private room,2,FALSE,10,96,3.482221416674956
175.04907918107878,Entire home/apt,2,FALSE,10,100,11.002848281008855
158.68935215480974,Entire home/apt,2,FALSE,9,91,11.313155515737984
134.6171823875853,Private room,4,FALSE,10,93,15.166191071723846
155.41740674955594,Entire home/apt,3,FALSE,9,86,22.61745145125439
